case Id,activity,timestamp
67_238,Loan application received,63700705800
67_238,Check application form completeness,63700708767
67_238,Check credit history,63700709772
67_238,Assess loan risk,63700709981
67_238,Appraise property,63700713197
67_238,Added1,63700773848
67_238,Assess eligibility,63700778709
67_238,Prepare acceptance pack,63700781435
67_238,Check if home insurance quote is requested,63700785087
67_238,Send acceptance pack,63700785427
67_238,Verify repayment agreement,63700786541
67_238,Cancel application,63700788085
67_238,Loan application canceled,63700788085
44_239,Loan application received,63699066000
44_239,Check application form completeness,63699066012
44_239,Check credit history,63699067331
44_239,Appraise property,63699067824
44_239,Added1,63699070409
44_239,Assess loan risk,63699071308
44_239,Assess eligibility,63699072711
44_239,Reject application,63699130802
44_239,Loan application rejected,63699130802
230_240,Loan application received,63711756000
230_240,Check application form completeness,63711756596
230_240,Appraise property,63711757292
230_240,Check credit history,63711759744
230_240,Assess loan risk,63711760900
230_240,Added 2,63711761013
230_240,Assess eligibility,63711761463
230_240,Prepare acceptance pack,63711761673
230_240,Check if home insurance quote is requested,63711764937
230_240,Send home insurance quote,63711768845
230_240,Verify repayment agreement,63711773206
230_240,Cancel application,63711835074
230_240,Loan application canceled,63711835074
88_241,Loan application received,63702082800
88_241,Check application form completeness,63702083048
88_241,Appraise property,63702084393
88_241,Check credit history,63702085063
88_241,Added 2,63702086689
88_241,Assess loan risk,63702089525
88_241,Assess eligibility,63702096750
88_241,Send acceptance pack,63702155741
88_241,Verify repayment agreement,63702156439
88_241,Approve application,63702158252
88_241,Loan application approved,63702158252
23_242,Loan application received,63697689000
23_242,Check application form completeness,63697689813
23_242,Check credit history,63697690352
23_242,Assess loan risk,63697748901
23_242,Appraise property,63697753050
23_242,Added 2,63697757772
23_242,Assess eligibility,63697759477
23_242,Prepare acceptance pack,63697761284
23_242,Check if home insurance quote is requested,63697765247
23_242,Send acceptance pack,63697770309
23_242,Verify repayment agreement,63697770564
23_242,Cancel application,63697770711
23_242,Loan application canceled,63697770711
42_243,Loan application received,63698976000
42_243,Check application form completeness,63698982663
42_243,Check credit history,63698982998
42_243,Appraise property,63698984379
42_243,Added1,63698985608
42_243,Assess loan risk,63698985772
42_243,Assess eligibility,63698986493
42_243,Reject application,63699045548
42_243,Loan application rejected,63699045548
63_244,Loan application received,63700353000
63_244,Check application form completeness,63700356176
63_244,Appraise property,63700356707
63_244,Check credit history,63700356723
63_244,Assess loan risk,63700356958
63_244,Added 2,63700360807
63_244,Assess eligibility,63700363221
63_244,Reject application,63700363957
63_244,Loan application rejected,63700363957
65_245,Loan application received,63700615800
65_245,Check application form completeness,63700615862
65_245,Check credit history,63700616078
65_245,Appraise property,63700616274
65_245,Added 2,63700616316
65_245,Assess loan risk,63700618507
65_245,Assess eligibility,63700622058
65_245,Prepare acceptance pack,63700624096
65_245,Check if home insurance quote is requested,63700624160
65_245,Send home insurance quote,63700624763
65_245,Verify repayment agreement,63700627725
65_245,Cancel application,63700628279
65_245,Loan application canceled,63700628279
113_246,Loan application received,63703812600
113_246,Check application form completeness,63703815380
113_246,Appraise property,63703816394
113_246,Check credit history,63703816631
113_246,Added1,63703816714
113_246,Assess loan risk,63703820384
113_246,Assess eligibility,63703823016
113_246,Prepare acceptance pack,63703824246
113_246,Check if home insurance quote is requested,63703884447
113_246,Send home insurance quote,63703885087
113_246,Verify repayment agreement,63703886773
113_246,Cancel application,63703886880
113_246,Loan application canceled,63703886880
86_247,Loan application received,63701992800
86_247,Check application form completeness,63701993511
86_247,Appraise property,63701994393
86_247,Added 2,63701994843
86_247,Check credit history,63701995411
86_247,Assess loan risk,63701996598
86_247,Assess eligibility,63701997368
86_247,Reject application,63702004547
86_247,Loan application rejected,63702004547
157_248,Loan application received,63706829400
157_248,Check application form completeness,63706830830
157_248,Appraise property,63706830959
157_248,Check credit history,63706831202
157_248,Assess loan risk,63706832188
157_248,Added 2,63706833382
157_248,Assess eligibility,63706836070
157_248,Reject application,63706836811
157_248,Loan application rejected,63706836811
21_249,Loan application received,63697599000
21_249,Check application form completeness,63697599401
21_249,Check credit history,63697600115
21_249,Assess loan risk,63697601185
21_249,Appraise property,63697602286
21_249,Added 2,63697602780
21_249,Assess eligibility,63697662628
21_249,Reject application,63697663774
21_249,Loan application rejected,63697663774
THis is the test
